indice_tiempo,idempresa,cuit,empresa,direccion,localidad,provincia,idproducto,producto,idtipohorario,tipohorario,precio,fecha_vigencia,idempresabandera,empresabandera,latitud,longitud,geojson,fecha_hora,Anio,Mes
2021-02-14 00:00:00,3506,33-53538288-9,FRANCISCO JAIME MENA S.R.L.,AV. ROCA 500,SAN MIGUEL DE TUCUMAN,TUCUMAN,19,Gas Oil Grado 2,2,Diurno,76.9,2021/02/14 13:11:00,4,SHELL C.A.P.S.A.,-26.843438,-65.207614,"{""type"":""Point"",""coordinates"":[-65.207614,-26.843438]}",2021-02-14 13:11:00,2021,2
2021-02-14 00:00:00,3506,33-53538288-9,FRANCISCO JAIME MENA S.R.L.,AV. ROCA 500,SAN MIGUEL DE TUCUMAN,TUCUMAN,19,Gas Oil Grado 2,3,Nocturno,76.9,2021/02/14 13:11:00,4,SHELL C.A.P.S.A.,-26.843438,-65.207614,"{""type"":""Point"",""coordinates"":[-65.207614,-26.843438]}",2021-02-14 13:11:00,2021,2
2021-02-06 00:00:00,5542,20-06028297-9,FRANCISCO JOSE DURA,AV.ROQUE SAENZ PEÑA 1470,SAN GENARO NORTE,SANTA FE,19,Gas Oil Grado 2,2,Diurno,75.9,2021/02/06 00:00:00,2,YPF,-32.365930999999996,-61.34568,"{""type"":""Point"",""coordinates"":[-61.34568,-32.365931]}",2021-02-06 00:00:00,2021,2
2021-02-06 00:00:00,5542,20-06028297-9,FRANCISCO JOSE DURA,AV.ROQUE SAENZ PEÑA 1470,SAN GENARO NORTE,SANTA FE,19,Gas Oil Grado 2,3,Nocturno,75.9,2021/02/06 00:00:00,2,YPF,-32.365930999999996,-61.34568,"{""type"":""Point"",""coordinates"":[-61.34568,-32.365931]}",2021-02-06 00:00:00,2021,2
2021-02-14 00:00:00,5367,33-52936991-9,FRANCISCO MONTIEL S.A.,AVDA.SOBERANIA NACIONAL 48,LIBERTADOR GRAL. SAN MARTIN,JUJUY,19,Gas Oil Grado 2,2,Diurno,77.5,2021/02/14 00:00:00,2,YPF,-23.82564,-64.79965,"{""type"":""Point"",""coordinates"":[-64.79965,-23.82564]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,5367,33-52936991-9,FRANCISCO MONTIEL S.A.,AVDA.SOBERANIA NACIONAL 48,LIBERTADOR GRAL. SAN MARTIN,JUJUY,19,Gas Oil Grado 2,3,Nocturno,77.5,2021/02/14 00:00:00,2,YPF,-23.82564,-64.79965,"{""type"":""Point"",""coordinates"":[-64.79965,-23.82564]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,3467,33-52936991-9,FRANCISCO MONTIEL S.A.,BELGRANO 70,LIBERTADOR GRAL. SAN MARTIN,JUJUY,19,Gas Oil Grado 2,2,Diurno,77.5,2021/02/14 00:00:00,2,YPF,-23.797629999999998,-64.78707,"{""type"":""Point"",""coordinates"":[-64.78707,-23.79763]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,3467,33-52936991-9,FRANCISCO MONTIEL S.A.,BELGRANO 70,LIBERTADOR GRAL. SAN MARTIN,JUJUY,19,Gas Oil Grado 2,3,Nocturno,77.5,2021/02/14 00:00:00,2,YPF,-23.797629999999998,-64.78707,"{""type"":""Point"",""coordinates"":[-64.78707,-23.79763]}",2021-02-14 00:00:00,2021,2
2021-02-26 00:00:00,8054,30-69276251-3,FRANCO BOSETTI E HIJOS SRL,25 DE MAYO Y MANUEL BELGRANO,AIMOGASTA,LA RIOJA,19,Gas Oil Grado 2,2,Diurno,77.55,2021/02/26 13:24:00,4,SHELL C.A.P.S.A.,-28.556702187493,-66.8131417714138,"{""type"":""Point"",""coordinates"":[-66.8131417714138,-28.556702187493]}",2021-02-26 13:24:00,2021,2
2021-02-26 00:00:00,8054,30-69276251-3,FRANCO BOSETTI E HIJOS SRL,25 DE MAYO Y MANUEL BELGRANO,AIMOGASTA,LA RIOJA,19,Gas Oil Grado 2,3,Nocturno,77.55,2021/02/26 13:24:00,4,SHELL C.A.P.S.A.,-28.556702187493,-66.8131417714138,"{""type"":""Point"",""coordinates"":[-66.8131417714138,-28.556702187493]}",2021-02-26 13:24:00,2021,2
2021-02-26 00:00:00,8261,30-69276251-3,FRANCO BOSETTI E HIJOS SRL,CORONEL DAZA Y SARMIENTO,BELEN,CATAMARCA,19,Gas Oil Grado 2,2,Diurno,77.55,2021/02/26 13:26:00,8,REFINOR,-27.65395,-67.02965999999999,"{""type"":""Point"",""coordinates"":[-67.02966,-27.65395]}",2021-02-26 13:26:00,2021,2
2021-02-26 00:00:00,8261,30-69276251-3,FRANCO BOSETTI E HIJOS SRL,CORONEL DAZA Y SARMIENTO,BELEN,CATAMARCA,19,Gas Oil Grado 2,3,Nocturno,77.55,2021/02/26 13:26:00,8,REFINOR,-27.65395,-67.02965999999999,"{""type"":""Point"",""coordinates"":[-67.02966,-27.65395]}",2021-02-26 13:26:00,2021,2
2021-02-26 00:00:00,8260,30-69276251-3,FRANCO BOSETTI E HIJOS SRL,FAMATINA 200 ESQ B.MITRE,CHILECITO,LA RIOJA,19,Gas Oil Grado 2,2,Diurno,77.55,2021/02/26 13:22:00,4,SHELL C.A.P.S.A.,-29.166604,-67.49846,"{""type"":""Point"",""coordinates"":[-67.49846,-29.166604]}",2021-02-26 13:22:00,2021,2
2021-02-26 00:00:00,8260,30-69276251-3,FRANCO BOSETTI E HIJOS SRL,FAMATINA 200 ESQ B.MITRE,CHILECITO,LA RIOJA,19,Gas Oil Grado 2,3,Nocturno,77.55,2021/02/26 13:22:00,4,SHELL C.A.P.S.A.,-29.166604,-67.49846,"{""type"":""Point"",""coordinates"":[-67.49846,-29.166604]}",2021-02-26 13:22:00,2021,2
2021-02-26 00:00:00,4763,30-69276251-3,FRANCO BOSETTI E HIJOS SRL,ruta nacional 38  y ruta prov 5 s/n,LA RIOJA,LA RIOJA,19,Gas Oil Grado 2,2,Diurno,76.75,2021/02/26 13:18:00,4,SHELL C.A.P.S.A.,-29.398805,-66.814932,"{""type"":""Point"",""coordinates"":[-66.814932,-29.398805]}",2021-02-26 13:18:00,2021,2
2021-02-26 00:00:00,4763,30-69276251-3,FRANCO BOSETTI E HIJOS SRL,ruta nacional 38  y ruta prov 5 s/n,LA RIOJA,LA RIOJA,19,Gas Oil Grado 2,3,Nocturno,76.75,2021/02/26 13:18:00,4,SHELL C.A.P.S.A.,-29.398805,-66.814932,"{""type"":""Point"",""coordinates"":[-66.814932,-29.398805]}",2021-02-26 13:18:00,2021,2
2020-10-19 00:00:00,8075,20-30517181-7,FRANCO DAVID SCARPECCI,SAN MARTIN Nº 405,GRAL. LAGOS,SANTA FE,19,Gas Oil Grado 2,2,Diurno,60.79,2020/10/19 10:24:00,1,BLANCA,-33.11192,-60.56325,"{""type"":""Point"",""coordinates"":[-60.56325,-33.11192]}",2020-10-19 10:24:00,2020,10
2020-10-19 00:00:00,8075,20-30517181-7,FRANCO DAVID SCARPECCI,SAN MARTIN Nº 405,GRAL. LAGOS,SANTA FE,19,Gas Oil Grado 2,3,Nocturno,60.79,2020/10/19 10:24:00,1,BLANCA,-33.11192,-60.56325,"{""type"":""Point"",""coordinates"":[-60.56325,-33.11192]}",2020-10-19 10:24:00,2020,10
2017-07-07 00:00:00,2748,30-70334120-5,FRANCO JOSE LUIS Y ANDRES HECTOR SH,SAN MARTIN 1208,ONCATIVO,CORDOBA,19,Gas Oil Grado 2,2,Diurno,18.86,2017/07/07 08:15:00,2,YPF,-31.9184840317176,-63.6783569284943,"{""type"":""Point"",""coordinates"":[-63.6783569284943,-31.9184840317176]}",2017-07-07 08:15:00,2017,7
2017-07-07 00:00:00,2748,30-70334120-5,FRANCO JOSE LUIS Y ANDRES HECTOR SH,SAN MARTIN 1208,ONCATIVO,CORDOBA,19,Gas Oil Grado 2,3,Nocturno,18.86,2017/07/07 08:15:00,2,YPF,-31.9184840317176,-63.6783569284943,"{""type"":""Point"",""coordinates"":[-63.6783569284943,-31.9184840317176]}",2017-07-07 08:15:00,2017,7
2021-02-03 00:00:00,4046,30-62421054-5,"FRANCOU HUGO, OSCAR Y GUIFFRE M.S.",Ruta 39 240.5,CASEROS,ENTRE RIOS,19,Gas Oil Grado 2,2,Diurno,76.2,2021/02/03 11:08:00,3,ESSO PETROLERA ARGENTINA S.R.L,-32.46986,-58.478190000000005,"{""type"":""Point"",""coordinates"":[-58.47819,-32.46986]}",2021-02-03 11:08:00,2021,2
2021-02-03 00:00:00,4046,30-62421054-5,"FRANCOU HUGO, OSCAR Y GUIFFRE M.S.",Ruta 39 240.5,CASEROS,ENTRE RIOS,19,Gas Oil Grado 2,3,Nocturno,76.2,2021/02/03 11:08:00,3,ESSO PETROLERA ARGENTINA S.R.L,-32.46986,-58.478190000000005,"{""type"":""Point"",""coordinates"":[-58.47819,-32.46986]}",2021-02-03 11:08:00,2021,2
2019-07-04 00:00:00,2141,30-67432299-9,"FRANDINO MIGUEL, VICTOR, DARIO Y DANIEL",AV. SAN MARTIN Y 25 DE MAYO,MARIA JUANA,SANTA FE,19,Gas Oil Grado 2,2,Diurno,45.56,2019/07/04 12:10:00,3,ESSO PETROLERA ARGENTINA S.R.L,-31.674121000000003,-61.75563100000001,"{""type"":""Point"",""coordinates"":[-61.755631,-31.674121]}",2019-07-04 12:10:00,2019,7
2019-07-04 00:00:00,2141,30-67432299-9,"FRANDINO MIGUEL, VICTOR, DARIO Y DANIEL",AV. SAN MARTIN Y 25 DE MAYO,MARIA JUANA,SANTA FE,19,Gas Oil Grado 2,3,Nocturno,45.56,2019/07/04 12:10:00,3,ESSO PETROLERA ARGENTINA S.R.L,-31.674121000000003,-61.75563100000001,"{""type"":""Point"",""coordinates"":[-61.755631,-31.674121]}",2019-07-04 12:10:00,2019,7
2021-02-14 00:00:00,7638,20-04283933-8,FREIDENBERG LEONARDO,RUTA 11 KM 323,SANTA TERESITA,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,76.9,2021/02/14 00:00:00,2,YPF,-36.53294,-56.714580000000005,"{""type"":""Point"",""coordinates"":[-56.71458,-36.53294]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,7638,20-04283933-8,FREIDENBERG LEONARDO,RUTA 11 KM 323,SANTA TERESITA,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,76.9,2021/02/14 00:00:00,2,YPF,-36.53294,-56.714580000000005,"{""type"":""Point"",""coordinates"":[-56.71458,-36.53294]}",2021-02-14 00:00:00,2021,2
2021-02-15 00:00:00,493,20-05266355-6,FRIAS OSVALDO RUBEN,AVIADOR ORIGONE 93,VILLA MERCEDES,SAN LUIS,19,Gas Oil Grado 2,2,Diurno,77.5,2021/02/15 00:00:00,2,YPF,-33.66196,-65.45709000000001,"{""type"":""Point"",""coordinates"":[-65.45709,-33.66196]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,493,20-05266355-6,FRIAS OSVALDO RUBEN,AVIADOR ORIGONE 93,VILLA MERCEDES,SAN LUIS,19,Gas Oil Grado 2,3,Nocturno,77.5,2021/02/15 00:00:00,2,YPF,-33.66196,-65.45709000000001,"{""type"":""Point"",""coordinates"":[-65.45709,-33.66196]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,9775,30-71410512-0,FRIOSAR SRL,RUTA PROV 2 Y RUTA PROV 5 0,MONTE VERA,SANTA FE,19,Gas Oil Grado 2,2,Diurno,77.2,2021/02/15 06:00:00,4,SHELL C.A.P.S.A.,-31.540059999999997,-60.688109999999995,"{""type"":""Point"",""coordinates"":[-60.68811,-31.54006]}",2021-02-15 06:00:00,2021,2
2021-02-15 00:00:00,9775,30-71410512-0,FRIOSAR SRL,RUTA PROV 2 Y RUTA PROV 5 0,MONTE VERA,SANTA FE,19,Gas Oil Grado 2,3,Nocturno,77.2,2021/02/15 06:00:00,4,SHELL C.A.P.S.A.,-31.540059999999997,-60.688109999999995,"{""type"":""Point"",""coordinates"":[-60.68811,-31.54006]}",2021-02-15 06:00:00,2021,2
2021-02-14 00:00:00,8397,30-71476242-3,FRIULI S.R.L.,CORRIENTES 1975,SAN SALVADOR DE JUJUY,JUJUY,19,Gas Oil Grado 2,2,Diurno,76.8,2021/02/14 00:00:00,2,YPF,-24.210379999999997,-65.27972,"{""type"":""Point"",""coordinates"":[-65.27972,-24.21038]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,8397,30-71476242-3,FRIULI S.R.L.,CORRIENTES 1975,SAN SALVADOR DE JUJUY,JUJUY,19,Gas Oil Grado 2,3,Nocturno,76.8,2021/02/14 00:00:00,2,YPF,-24.210379999999997,-65.27972,"{""type"":""Point"",""coordinates"":[-65.27972,-24.21038]}",2021-02-14 00:00:00,2021,2
2021-02-15 00:00:00,5054,30-55918381-0,FRONTANI HNOS,EL CALLAO 1340,GRAND BOURG,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,75.2,2021/02/15 10:52:00,24,OIL COMBUSTIBLES S.A.,-34.487603,-58.725292,"{""type"":""Point"",""coordinates"":[-58.725292,-34.487603]}",2021-02-15 10:52:00,2021,2
2021-02-15 00:00:00,5054,30-55918381-0,FRONTANI HNOS,EL CALLAO 1340,GRAND BOURG,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,75.2,2021/02/15 10:52:00,24,OIL COMBUSTIBLES S.A.,-34.487603,-58.725292,"{""type"":""Point"",""coordinates"":[-58.725292,-34.487603]}",2021-02-15 10:52:00,2021,2
2021-02-15 00:00:00,8166,30-70915757-0,FSE SA,Av. Lemos 1505,LOS POLVORINES,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,74.7,2021/02/15 00:00:00,2,YPF,-34.52768,-58.69092,"{""type"":""Point"",""coordinates"":[-58.69092,-34.52768]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,8166,30-70915757-0,FSE SA,Av. Lemos 1505,LOS POLVORINES,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,74.7,2021/02/15 00:00:00,2,YPF,-34.52768,-58.69092,"{""type"":""Point"",""coordinates"":[-58.69092,-34.52768]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,6664,30-70924006-0,FSM FULL SERVICE S.R.L.,48 756,ENSENADA,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,74.6,2021/02/15 00:00:00,2,YPF,-34.86825,-57.90905,"{""type"":""Point"",""coordinates"":[-57.90905,-34.86825]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,6664,30-70924006-0,FSM FULL SERVICE S.R.L.,48 756,ENSENADA,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,74.6,2021/02/15 00:00:00,2,YPF,-34.86825,-57.90905,"{""type"":""Point"",""coordinates"":[-57.90905,-34.86825]}",2021-02-15 00:00:00,2021,2
2021-02-02 00:00:00,9758,30-71568852-9,F&T SERVICIOS S.R.L,9 DE JULIO N°101 CORONEL BOGADO,CNEL. BOGADO,SANTA FE,19,Gas Oil Grado 2,2,Diurno,75.49,2021/02/02 08:48:00,1,BLANCA,-33.31405,-60.6019,"{""type"":""Point"",""coordinates"":[-60.6019,-33.31405]}",2021-02-02 08:48:00,2021,2
2021-02-02 00:00:00,9758,30-71568852-9,F&T SERVICIOS S.R.L,9 DE JULIO N°101 CORONEL BOGADO,CNEL. BOGADO,SANTA FE,19,Gas Oil Grado 2,3,Nocturno,75.49,2021/02/02 08:48:00,1,BLANCA,-33.31405,-60.6019,"{""type"":""Point"",""coordinates"":[-60.6019,-33.31405]}",2021-02-02 08:48:00,2021,2
2021-02-15 00:00:00,4310,30-67879971-4,FUEL AND FOOD SA,"RUTA 36 Km 57,5",LISANDRO OLMOS,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,77.3,2021/02/15 22:03:00,3,ESSO PETROLERA ARGENTINA S.R.L,-34.997118,-58.033156999999996,"{""type"":""Point"",""coordinates"":[-58.033157,-34.997118]}",2021-02-15 22:03:00,2021,2
2021-02-15 00:00:00,4310,30-67879971-4,FUEL AND FOOD SA,"RUTA 36 Km 57,5",LISANDRO OLMOS,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,77.3,2021/02/15 22:03:00,3,ESSO PETROLERA ARGENTINA S.R.L,-34.997118,-58.033156999999996,"{""type"":""Point"",""coordinates"":[-58.033157,-34.997118]}",2021-02-15 22:03:00,2021,2
2021-02-15 00:00:00,727,20-04995465-5,FUEL SERVICE SRL,122 1843,LA PLATA,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,74.6,2021/02/15 00:00:00,2,YPF,-34.915890000000005,-57.91574,"{""type"":""Point"",""coordinates"":[-57.91574,-34.91589]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,727,20-04995465-5,FUEL SERVICE SRL,122 1843,LA PLATA,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,74.6,2021/02/15 00:00:00,2,YPF,-34.915890000000005,-57.91574,"{""type"":""Point"",""coordinates"":[-57.91574,-34.91589]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,1599,30-64629791-1,FUENTE DE PETRÓLEO S.A.,AV.ALVAREZ JONTE 2695,CAPITAL FEDERAL,CAPITAL FEDERAL,19,Gas Oil Grado 2,2,Diurno,70.2,2021/02/15 00:00:00,2,YPF,-34.60795,-58.48041,"{""type"":""Point"",""coordinates"":[-58.48041,-34.60795]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,1599,30-64629791-1,FUENTE DE PETRÓLEO S.A.,AV.ALVAREZ JONTE 2695,CAPITAL FEDERAL,CAPITAL FEDERAL,19,Gas Oil Grado 2,3,Nocturno,70.2,2021/02/15 00:00:00,2,YPF,-34.60795,-58.48041,"{""type"":""Point"",""coordinates"":[-58.48041,-34.60795]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,6183,30-70929489-6,FUENTEDE S.R.L.,GASPAR CAMPOS 3810,SAN MIGUEL,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,74.6,2021/02/15 00:00:00,2,YPF,-34.54481,-58.73036,"{""type"":""Point"",""coordinates"":[-58.73036,-34.54481]}",2021-02-15 00:00:00,2021,2
2021-02-15 00:00:00,6183,30-70929489-6,FUENTEDE S.R.L.,GASPAR CAMPOS 3810,SAN MIGUEL,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,74.6,2021/02/15 00:00:00,2,YPF,-34.54481,-58.73036,"{""type"":""Point"",""coordinates"":[-58.73036,-34.54481]}",2021-02-15 00:00:00,2021,2
2021-02-22 00:00:00,8037,30-71374220-8,FULL PETROL S.A.,LARRABURE 1358,CAMPANA,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,79.1,2021/02/22 15:45:00,3,ESSO PETROLERA ARGENTINA S.R.L,-34.183304,-58.942627,"{""type"":""Point"",""coordinates"":[-58.942627,-34.183304]}",2021-02-22 15:45:00,2021,2
2021-02-22 00:00:00,8037,30-71374220-8,FULL PETROL S.A.,LARRABURE 1358,CAMPANA,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,79.1,2021/02/22 15:45:00,3,ESSO PETROLERA ARGENTINA S.R.L,-34.183304,-58.942627,"{""type"":""Point"",""coordinates"":[-58.942627,-34.183304]}",2021-02-22 15:45:00,2021,2
2021-02-22 00:00:00,8105,30-71374220-8,FULL PETROL SA,LAVALLE 854,CAÑADA DE GOMEZ,SANTA FE,19,Gas Oil Grado 2,2,Diurno,78.2,2021/02/22 15:44:00,3,ESSO PETROLERA ARGENTINA S.R.L,-32.820537,-61.394431000000004,"{""type"":""Point"",""coordinates"":[-61.394431,-32.820537]}",2021-02-22 15:44:00,2021,2
2021-02-22 00:00:00,8105,30-71374220-8,FULL PETROL SA,LAVALLE 854,CAÑADA DE GOMEZ,SANTA FE,19,Gas Oil Grado 2,3,Nocturno,78.2,2021/02/22 15:44:00,3,ESSO PETROLERA ARGENTINA S.R.L,-32.820537,-61.394431000000004,"{""type"":""Point"",""coordinates"":[-61.394431,-32.820537]}",2021-02-22 15:44:00,2021,2
2021-02-22 00:00:00,9445,30-71374220-8,FULL PETROL SA,RUTA 14 KM 747,VIRASORO,CORRIENTES,19,Gas Oil Grado 2,2,Diurno,78.4,2021/02/22 15:43:00,26,AXION,-28.051403000000004,-56.013248,"{""type"":""Point"",""coordinates"":[-56.013248,-28.051403]}",2021-02-22 15:43:00,2021,2
2021-02-22 00:00:00,9445,30-71374220-8,FULL PETROL SA,RUTA 14 KM 747,VIRASORO,CORRIENTES,19,Gas Oil Grado 2,3,Nocturno,78.4,2021/02/22 15:43:00,26,AXION,-28.051403000000004,-56.013248,"{""type"":""Point"",""coordinates"":[-56.013248,-28.051403]}",2021-02-22 15:43:00,2021,2
2020-10-15 00:00:00,9360,30-70822514-9,FULL SERVICE S.R.L.,CONGRESO Y ENTRE RIOS,TAFI VIEJO,TUCUMAN,19,Gas Oil Grado 2,2,Diurno,59.85,2020/10/15 14:05:00,4,SHELL C.A.P.S.A.,-26.738729,-65.25751600000001,"{""type"":""Point"",""coordinates"":[-65.257516,-26.738729]}",2020-10-15 14:05:00,2020,10
2020-10-15 00:00:00,9360,30-70822514-9,FULL SERVICE S.R.L.,CONGRESO Y ENTRE RIOS,TAFI VIEJO,TUCUMAN,19,Gas Oil Grado 2,3,Nocturno,59.85,2020/10/15 14:05:00,4,SHELL C.A.P.S.A.,-26.738729,-65.25751600000001,"{""type"":""Point"",""coordinates"":[-65.257516,-26.738729]}",2020-10-15 14:05:00,2020,10
2021-02-14 00:00:00,6606,30-70822514-9,FULL SERVICE SRL,Ruta 9 Km 1285,RIO SECO,TUCUMAN,19,Gas Oil Grado 2,2,Diurno,77.6,2021/02/14 00:00:00,2,YPF,-26.879720000000002,-65.16572,"{""type"":""Point"",""coordinates"":[-65.16572,-26.87972]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,6606,30-70822514-9,FULL SERVICE SRL,Ruta 9 Km 1285,RIO SECO,TUCUMAN,19,Gas Oil Grado 2,3,Nocturno,77.6,2021/02/14 00:00:00,2,YPF,-26.879720000000002,-65.16572,"{""type"":""Point"",""coordinates"":[-65.16572,-26.87972]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,6611,30-70822514-9,FULL SERVICE SRL,RUTA 9 KM 1285,BANDA DEL RIO SALI,TUCUMAN,19,Gas Oil Grado 2,2,Diurno,76.8,2021/02/14 00:00:00,2,YPF,-26.879720000000002,-65.16572,"{""type"":""Point"",""coordinates"":[-65.16572,-26.87972]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,6611,30-70822514-9,FULL SERVICE SRL,RUTA 9 KM 1285,BANDA DEL RIO SALI,TUCUMAN,19,Gas Oil Grado 2,3,Nocturno,76.8,2021/02/14 00:00:00,2,YPF,-26.879720000000002,-65.16572,"{""type"":""Point"",""coordinates"":[-65.16572,-26.87972]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,9184,30-70822514-9,FULL SERVICE S.R.L.,Ruta Nac. 34 y Ruta 130,POZO HONDO,SANTIAGO DEL ESTERO,19,Gas Oil Grado 2,2,Diurno,77.5,2021/02/14 00:00:00,1,BLANCA,-27.176099,-64.48192900000001,"{""type"":""Point"",""coordinates"":[-64.481929,-27.176099]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,9184,30-70822514-9,FULL SERVICE S.R.L.,Ruta Nac. 34 y Ruta 130,POZO HONDO,SANTIAGO DEL ESTERO,19,Gas Oil Grado 2,3,Nocturno,77.5,2021/02/14 00:00:00,1,BLANCA,-27.176099,-64.48192900000001,"{""type"":""Point"",""coordinates"":[-64.481929,-27.176099]}",2021-02-14 00:00:00,2021,2
2020-09-30 00:00:00,3275,30-61627989-7,FURFANTO SA,ALVEAR Y RUTA NAC. 8 RUTA NAC. 8 112.500,SAN ANTONIO DE ARECO,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,59.76,2020/09/30 10:56:00,3,ESSO PETROLERA ARGENTINA S.R.L,-34.246265,-59.46213,"{""type"":""Point"",""coordinates"":[-59.46213,-34.246265]}",2020-09-30 10:56:00,2020,9
2020-09-30 00:00:00,3275,30-61627989-7,FURFANTO SA,ALVEAR Y RUTA NAC. 8 RUTA NAC. 8 112.500,SAN ANTONIO DE ARECO,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,59.76,2020/09/30 10:56:00,3,ESSO PETROLERA ARGENTINA S.R.L,-34.246265,-59.46213,"{""type"":""Point"",""coordinates"":[-59.46213,-34.246265]}",2020-09-30 10:56:00,2020,9
2021-02-18 00:00:00,3850,30-70704591-0,FUTOR S.A.,TRIUNVIRATO N° 1610,QUILMES,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,76.8,2021/02/18 08:48:00,3,ESSO PETROLERA ARGENTINA S.R.L,-34.742007,-58.26988000000001,"{""type"":""Point"",""coordinates"":[-58.26988,-34.742007]}",2021-02-18 08:48:00,2021,2
2021-02-18 00:00:00,3850,30-70704591-0,FUTOR S.A.,TRIUNVIRATO N° 1610,QUILMES,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,76.8,2021/02/18 08:48:00,3,ESSO PETROLERA ARGENTINA S.R.L,-34.742007,-58.26988000000001,"{""type"":""Point"",""coordinates"":[-58.26988,-34.742007]}",2021-02-18 08:48:00,2021,2
2021-02-14 00:00:00,4075,30-66056326-8,FUTURO S.R.L.,SAN MARTIN 401,SANTO TOME,CORRIENTES,19,Gas Oil Grado 2,2,Diurno,76.1,2021/02/14 00:00:00,2,YPF,-28.547259999999998,-56.0441,"{""type"":""Point"",""coordinates"":[-56.0441,-28.54726]}",2021-02-14 00:00:00,2021,2
2021-02-14 00:00:00,4075,30-66056326-8,FUTURO S.R.L.,SAN MARTIN 401,SANTO TOME,CORRIENTES,19,Gas Oil Grado 2,3,Nocturno,76.1,2021/02/14 00:00:00,2,YPF,-28.547259999999998,-56.0441,"{""type"":""Point"",""coordinates"":[-56.0441,-28.54726]}",2021-02-14 00:00:00,2021,2
2020-09-22 00:00:00,1531,30-59051417-5,GABISERV S.A.,AV ARIAS 3199 ESQ LINCON,CASTELAR,BUENOS AIRES,19,Gas Oil Grado 2,2,Diurno,56.99,2020/09/22 10:05:00,3,ESSO PETROLERA ARGENTINA S.R.L,-34.649190000000004,-58.65322,"{""type"":""Point"",""coordinates"":[-58.65322,-34.64919]}",2020-09-22 10:05:00,2020,9
2020-09-22 00:00:00,1531,30-59051417-5,GABISERV S.A.,AV ARIAS 3199 ESQ LINCON,CASTELAR,BUENOS AIRES,19,Gas Oil Grado 2,3,Nocturno,56.99,2020/09/22 10:05:00,3,ESSO PETROLERA ARGENTINA S.R.L,-34.649190000000004,-58.65322,"{""type"":""Point"",""coordinates"":[-58.65322,-34.64919]}",2020-09-22 10:05:00,2020,9
2021-02-06 00:00:00,3545,33-67868304-9,GABRIELLI MARIANO Y GABRIELLI EZEQUIEL,BOULEVARD LAS FLORES 2,VILLA GIARDINO,CORDOBA,19,Gas Oil Grado 2,2,Diurno,75.9,2021/02/06 00:00:00,2,YPF,-31.05051,-64.49919,"{""type"":""Point"",""coordinates"":[-64.49919,-31.05051]}",2021-02-06 00:00:00,2021,2
2021-02-06 00:00:00,3545,33-67868304-9,GABRIELLI MARIANO Y GABRIELLI EZEQUIEL,BOULEVARD LAS FLORES 2,VILLA GIARDINO,CORDOBA,19,Gas Oil Grado 2,3,Nocturno,75.9,2021/02/06 00:00:00,2,YPF,-31.05051,-64.49919,"{""type"":""Point"",""coordinates"":[-64.49919,-31.05051]}",2021-02-06 00:00:00,2021,2
